name,node_type,ipv6,principal,subnet,physical_system
mercury.ge1-dll23.364,external,2a0f:cd00:2:1:6801:9eff:fea7:4835,kte5g-iwzok-3epfk-lovgf-cylc5-57lmu-olhwg-w4jsn-dquju-5xun6-uae,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe,ge1-dll23.ge1.dfinity.network
mercury.ge1-dll24.365,external,2a0f:cd00:2:1:6801:e4ff:fe00:c921,tybza-gyple-63wq2-qsgwo-w6fqw-6trwu-awukb-skekh-67bqu-qsoeo-aae,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae,ge1-dll24.ge1.dfinity.network
mercury.ge1-dll25.366,external,2a0f:cd00:2:1:6801:b1ff:fee0:a599,t7u3k-tw44d-sewhz-oyy7d-jvial-tci2j-avcj3-3rayz-7jydr-33scr-yqe,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae,ge1-dll25.ge1.dfinity.network
mercury.ge2-dll01.191,external,2a00:fa0:3:0:6801:4cff:feae:91cc,4rrmr-megcp-6ypy5-3hodk-24ydt-xy3ak-uuegq-f575t-2jia5-la6qe-kae,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe,ge2-dll01.ge2.dfinity.network
mercury.ge2-dll02.35,external,2a00:fa0:3:0:6801:4dff:fee5:e3d2,mpnch-blxb7-fwcmr-hv5jm-g37ph-5lvqi-uuf6w-jceuu-wzq2v-marav-5ae,unassigned,ge2-dll02.ge2.dfinity.network
mercury.ge2-dll03.166,external,2a00:fa0:3:0:6801:c9ff:fe25:4d30,qlyze-5hgf2-z7wen-qbnr4-xdug7-wpjl3-tgljk-io5nn-mwnu7-7b6gt-xae,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,ge2-dll03.ge2.dfinity.network
mercury.ge2-dll04.153,external,2a00:fa0:3:0:6801:adff:fe55:4412,4mm7j-dmeng-7ib4h-yvt3c-g5ed6-i5yar-rrc6w-rp7tk-ej3by-gilvv-kae,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae,ge2-dll04.ge2.dfinity.network
mercury.ge2-dll05.45,external,2a00:fa0:3:0:6801:10ff:fe3b:d410,fqxyo-ua4oa-73v6o-gwpwj-pd4vt-eb276-bjjab-4vfhi-7izzl-yhqod-2qe,unassigned,ge2-dll05.ge2.dfinity.network
mercury.ge2-dll06.60,external,2a00:fa0:3:0:6801:74ff:fe5c:a73c,tetdc-mvyld-p3miw-jdreb-5apjz-w73pk-3y3jo-3w6qj-2lrsc-6d2bq-nae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,ge2-dll06.ge2.dfinity.network
mercury.ge2-dll07.18,external,2a00:fa0:3:0:6801:2fff:fe1e:9bd,oo4np-rrvnz-5vram-kglex-enhkp-uew6q-vdf6z-whj4x-v44jd-tebaw-nqe,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae,ge2-dll07.ge2.dfinity.network
mercury.ge2-dll08.204,external,2a00:fa0:3:0:6801:f5ff:fec1:658e,hgvcj-xdftg-62bcj-s66dr-rsshe-rmj6x-mzlvg-65ytj-3wapx-ig6js-mqe,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,ge2-dll08.ge2.dfinity.network
mercury.ge2-dll09.218,external,2a00:fa0:3:0:6801:b5ff:fe50:7642,m4e6a-3t7oi-ooshc-2b2vq-56xpu-pyo7q-qafn2-3sem2-cvtck-6xfqy-vae,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe,ge2-dll09.ge2.dfinity.network
mercury.ge2-dll10.229,external,2a00:fa0:3:0:6801:6cff:fe77:fce8,ega5w-ekfo7-lejfc-fve6j-vnml3-2nmxj-flw2p-564o4-rhier-bz73x-aae,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe,ge2-dll10.ge2.dfinity.network
mercury.ge2-dll11.253,external,2a00:fa0:3:0:6801:afff:fe17:6871,3b2lt-4in5i-knoux-f6nkg-tgfpa-ifejj-xkw5s-qtqam-3sqxi-bhpqc-6ae,unassigned,ge2-dll11.ge2.dfinity.network
mercury.ge2-dll12.254,external,2a00:fa0:3:0:6801:f3ff:fedc:fdcd,,,ge2-dll12.ge2.dfinity.network
mercury.ge2-dll13.524,external,2a00:fa0:3:0:6801:5cff:fe7e:4809,wonxb-wwggg-nxsfi-mkmmd-b5g65-2h3ct-glu5s-o6jb5-5ifbv-w3zdv-vqe,e66qm-3cydn-nkf4i-ml4rb-4ro6o-srm5s-x5hwq-hnprz-3meqp-s7vks-5qe,ge2-dll13.ge2.dfinity.network
mercury.ge2-dll14.525,external,2a00:fa0:3:0:6801:4bff:febc:c072,uvyny-tt2f2-rb743-fk6ia-qn6ut-c3qyb-ob3aw-6qcvm-qbktr-pco7n-2ae,4zbus-z2bmt-ilreg-xakz4-6tyre-hsqj4-slb4g-zjwqo-snjcc-iqphi-3qe,ge2-dll14.ge2.dfinity.network
mercury.ge2-dll15.367,external,2a00:fa0:3:0:6801:2bff:fe00:e354,wwwxf-wrvqf-3l3mr-iryoj-gvsjj-yex74-mhput-ag4mv-yftkg-xny2a-gqe,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,ge2-dll15.ge2.dfinity.network
mercury.ge2-dll16.368,external,2a00:fa0:3:0:6801:6bff:fe5b:c49a,psygz-obhkq-ci4ey-pgpmm-ftyip-fmtjw-m273k-coxdx-mmqxu-x6flk-dae,unassigned,ge2-dll16.ge2.dfinity.network
mercury.ge2-dll17.369,external,2a00:fa0:3:0:6801:51ff:fe84:539e,c5w2g-uilsl-icq36-vonoi-4k42z-hiutx-4wdrr-3u5mq-pvb42-j5om6-zae,unassigned,ge2-dll17.ge2.dfinity.network
mercury.ge2-dll18.370,external,2a00:fa0:3:0:6801:6fff:fe1b:77d2,nrz3y-3qhvi-mhz6v-zlvpg-wvwn3-fsmom-wtkla-p67ly-fgsl2-sf5g4-bae,unassigned,ge2-dll18.ge2.dfinity.network
mercury.ge2-dll19.371,external,2a00:fa0:3:0:6801:8ff:fecf:fe47,4lqcl-tzzs3-jztya-ro7ak-ew5ue-l3tlc-5cxk3-4jt7m-z66st-ad5ld-aae,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe,ge2-dll19.ge2.dfinity.network
mercury.ge2-dll20.372,external,2a00:fa0:3:0:6801:b3ff:feee:f,5aaq4-rdwmq-au7kc-lziuc-ii4hi-ygyx7-qalig-2ytfu-rsxtm-h6pt5-aae,nl6hn-ja4yw-wvmpy-3z2jx-ymc34-pisx3-3cp5z-3oj4a-qzzny-jbsv3-4qe,ge2-dll20.ge2.dfinity.network
mercury.ge2-dll21.373,external,2a00:fa0:3:0:6801:55ff:fe4d:f4d2,itqby-nyome-fagmm-yiwb5-gttll-jvwk6-wc6fh-amn44-qlbbd-giuyz-mae,unassigned,ge2-dll21.ge2.dfinity.network
mercury.ge2-dll22.374,external,2a00:fa0:3:0:6801:6fff:fe12:7530,tn2ne-tskw6-dfk3n-urdmd-krtq6-tcebq-dx2xr-kokq7-eood7-fadkg-5qe,unassigned,ge2-dll22.ge2.dfinity.network
mercury.ge2-dll23.375,external,2a00:fa0:3:0:6801:43ff:fef2:624b,tsbrx-uiuyw-pf3h4-bx5i3-daxya-ygait-mnedj-kj574-vsw3u-fwuuz-5qe,unassigned,ge2-dll23.ge2.dfinity.network
mercury.ge2-dll24.376,external,2a00:fa0:3:0:6801:94ff:fe97:921e,flc7j-p6oyd-c5hbs-f5h3s-2lgxj-ryled-d534j-wd4em-jujlp-xpno2-jae,unassigned,ge2-dll24.ge2.dfinity.network
mercury.ge2-dll25.377,external,2a00:fa0:3:0:6801:afff:fe9b:e8c1,w2zci-bq5jo-vzrng-42mks-hvytn-she3z-52pej-vmigw-tic67-4prc6-qqe,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,ge2-dll25.ge2.dfinity.network
mercury.hu1-dll01.912,external,2604:b900:4001:76:6801:4dff:fec0:ee7c,as7de-zpig4-4hbwa-gnwlr-yqk4x-wxrme-n47bg-ngzcn-ekzyt-xuv3h-sae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,hu1-dll01.hu1.dfinity.network
mercury.hu1-dll02.913,external,2604:b900:4001:76:6801:5bff:fe24:1cd1,cr6vm-upvzc-f63co-zcbh5-wpto4-mb4vm-ldutx-x5r22-zfyuz-ytmj7-wqe,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,hu1-dll02.hu1.dfinity.network
mercury.hu1-dll03.914,external,2604:b900:4001:76:6801:82ff:fe13:548b,xcfmt-vumwz-773ew-pvwnt-lgwlu-prfzm-lvitu-bx7ru-ncgqg-srhut-mae,unassigned,hu1-dll03.hu1.dfinity.network
mercury.hu1-dll04.915,external,2604:b900:4001:76:6801:84ff:fec1:fb75,ham46-r7u4j-yoyrk-mrnxu-utzq3-c37he-vcns2-gc5yg-jxyv5-mvlhc-gae,qdvhd-os4o2-zzrdw-xrcv4-gljou-eztdp-bj326-e6jgr-tkhuc-ql6v2-yqe,hu1-dll04.hu1.dfinity.network
mercury.hu1-dll05.916,external,2604:b900:4001:76:6801:cbff:fe67:6553,wix7d-hb2a6-2pcsi-xwm54-gmlxk-gfh3d-dtfog-h7o35-vzm56-w7h34-6qe,unassigned,hu1-dll05.hu1.dfinity.network
mercury.hu1-dll06.917,external,2604:b900:4001:76:6801:c0ff:feeb:2f4,3uvqh-rz6ul-hrhrf-aqfha-oxxt7-uazg2-2yqan-hrx5x-yvo5r-n2avp-yqe,unassigned,hu1-dll06.hu1.dfinity.network
mercury.hu1-dll07.918,external,2604:b900:4001:76:6801:47ff:fedb:290c,6pt6z-rdv25-glenj-xvuq3-zdeeu-4c74r-smqeh-tgt34-exgd6-2wxvv-eqe,yinp6-35cfo-wgcd2-oc4ty-2kqpf-t4dul-rfk33-fsq3r-mfmua-m2ngh-jqe,hu1-dll07.hu1.dfinity.network
mercury.hu1-dll08.919,external,2604:b900:4001:76:6801:52ff:fe8a:8b5,wqqsg-ww46o-muchq-pty53-amebx-mucdz-ugjkt-fvjqr-5ncmg-knqg4-aqe,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae,hu1-dll08.hu1.dfinity.network
mercury.hu1-dll09.920,external,2604:b900:4001:76:6801:d0ff:febd:ee1f,ghmoa-vaks4-tubtk-z3wml-wglax-lrfzt-6lh7y-uwgzg-ly4iv-zubjh-iqe,unassigned,hu1-dll09.hu1.dfinity.network
mercury.hu1-dll10.921,external,2604:b900:4001:76:6801:9fff:fe89:cc25,ayugg-n2ex3-azu4v-3sddp-mtbj5-k3ygp-tcmmy-pp2f3-3faes-hw77i-aqe,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe,hu1-dll10.hu1.dfinity.network
mercury.hu1-dll11.922,external,2604:b900:4001:76:6801:d7ff:feaa:667f,m2g5i-bmomq-dyjao-k642i-fsfxg-trxki-6i42q-hm6ec-xu5cd-n5jhq-sqe,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe,hu1-dll11.hu1.dfinity.network
mercury.hu1-dll12.923,external,2604:b900:4001:76:6801:c2ff:fe95:7b96,5qmio-5ls3e-yujlz-eqt7k-qk5ys-bscfd-7w2rn-2q3fq-6smjq-n7asc-xae,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,hu1-dll12.hu1.dfinity.network
mercury.hu1-dll13.924,external,2604:b900:4001:76:6801:d2ff:fe20:82b0,akbo3-imbii-tzc4p-swdwz-hh2tg-i2ffj-tnzjy-zycuo-3xjcq-zxbth-aqe,unassigned,hu1-dll13.hu1.dfinity.network
mercury.hu1-dll14.925,external,2604:b900:4001:76:6801:fff:feea:2fe7,7r64j-zqmz7-krqtz-zetpm-x56et-wkege-el55a-nbgwx-dffso-lbtob-4qe,unassigned,hu1-dll14.hu1.dfinity.network
mercury.jv1-dll01.30,external,2600:2c01:21:0:6801:8fff:fe1b:795e,ybzyt-ydff3-fvt4n-n62eh-rdn7i-3q2ck-5kmfz-thw37-ps3wb-4f2td-hae,unassigned,jv1-dll01.jv1.dfinity.network
mercury.jv1-dll02.494,external,2600:2c01:21:0:6801:6bff:fe25:9aa1,f2hnr-vph2r-v67m2-oaxus-fgus7-p2dik-u3xzb-ppifw-mngql-limca-6qe,unassigned,jv1-dll02.jv1.dfinity.network
mercury.jv1-dll03.255,external,2600:2c01:21:0:6801:fbff:fe21:302,7w3cq-fboqk-xsflg-76qek-nguog-nofpj-ssxoh-q7ine-5w3ie-34egh-jae,unassigned,jv1-dll03.jv1.dfinity.network
mercury.jv1-dll04.495,external,2600:2c01:21:0:6801:b3ff:fe76:28b3,ojfqu-qooyf-umyhe-bryn4-x6dcf-qv7ax-vnr5r-22ioq-jycjr-7le7t-uae,unassigned,jv1-dll04.jv1.dfinity.network
mercury.jv1-dll05.108,external,2600:2c01:21:0:6801:b6ff:feae:1cd7,u7niu-lhdw7-x2lje-t4vif-jan6i-wzanp-twrqw-sv3so-ft3x5-iqmnv-kqe,nl6hn-ja4yw-wvmpy-3z2jx-ymc34-pisx3-3cp5z-3oj4a-qzzny-jbsv3-4qe,jv1-dll05.jv1.dfinity.network
mercury.jv1-dll06.519,external,2600:2c01:21:0:6801:50ff:fec8:b4d7,rvsz5-jddu5-sfq3o-4ntft-ymbkg-fyik5-lmjes-dj2aa-l66xg-7ogcn-6ae,unassigned,jv1-dll06.jv1.dfinity.network
mercury.jv1-dll07.128,external,2600:2c01:21:0:6801:47ff:fedc:f8b2,k67we-rbzgg-dzz2e-y3rki-ourfo-tfxdk-boewb-zyayq-l5m7f-su4px-gae,unassigned,jv1-dll07.jv1.dfinity.network
mercury.jv1-dll08.152,external,2600:2c01:21:0:6801:a4ff:fe6d:1ed,57dku-guaw2-l6pn2-upfg5-qnhnx-6vysx-cxpzh-fwtcw-56yxy-dfbmy-mqe,unassigned,jv1-dll08.jv1.dfinity.network
mercury.jv1-dll09.165,external,2600:2c01:21:0:6801:3cff:fe73:f9c7,44hxg-ypmby-4grlh-grmge-hz6gp-vzir4-odo3n-6zvgn-xwcqs-46nne-gqe,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,jv1-dll09.jv1.dfinity.network
mercury.jv1-dll10.44,external,2600:2c01:21:0:6801:d5ff:fef3:2f06,lukcs-ackeg-qmzut-q7lsk-piijp-7bukk-ymtrw-sziz7-vbwde-sgkvq-zae,unassigned,jv1-dll10.jv1.dfinity.network
mercury.jv1-dll11.203,external,2600:2c01:21:0:6801:a7ff:fee8:ac92,kv4yb-otkiz-ilqle-wk3b3-upqjh-hvkhv-wmbqq-ca4qq-5va4r-matmt-oqe,unassigned,jv1-dll11.jv1.dfinity.network
mercury.jv1-dll12.227,external,2600:2c01:21:0:6801:39ff:fe67:e2fb,uizdf-gjwfo-lm2np-7de6s-53nph-a62a5-jy54p-xvbp7-nowgp-fscr3-kae,unassigned,jv1-dll12.jv1.dfinity.network
mercury.jv1-dll13.216,external,2600:2c01:21:0:6801:b9ff:fe7e:478c,zag4q-kjhwe-62wb5-qcpb6-zckve-jzwl6-rkaxc-4ydfw-6d3bv-m5u5t-7ae,unassigned,jv1-dll13.jv1.dfinity.network
mercury.jv1-dll14.520,external,2600:2c01:21:0:6801:f9ff:fe90:2210,2kuci-tagmj-s2qnd-63jiy-s4xjc-ryvbs-gadtz-ywc6o-mcr4l-im6q5-wqe,unassigned,jv1-dll14.jv1.dfinity.network
mercury.jv1-dll15.378,external,2600:2c01:21:0:6801:51ff:fe9f:3a02,zh4od-vkuoo-tkh7e-lbtxa-jkoze-2irxd-xg4f5-4ldmg-6j2bk-r32xj-3qe,unassigned,jv1-dll15.jv1.dfinity.network
mercury.jv1-dll16.379,external,2600:2c01:21:0:6801:ccff:fe7e:ff95,ahekl-ihkqy-u4jqo-5kjvc-ygeuv-ejmin-25kld-7vyop-d6unr-uhlrv-wqe,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe,jv1-dll16.jv1.dfinity.network
mercury.jv1-dll17.380,external,2600:2c01:21:0:6801:a7ff:fed7:74f7,t4zmr-lcw2a-fa42e-rmr34-lvcxe-7exme-xyv3x-bzei5-uihvp-helst-oqe,unassigned,jv1-dll17.jv1.dfinity.network
mercury.jv1-dll18.381,external,2600:2c01:21:0:6801:78ff:fefb:54bc,5s6r2-75ps5-mkxnk-litjj-szhkg-wanvq-jwuly-drl6j-ldie7-2ols7-yae,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae,jv1-dll18.jv1.dfinity.network
mercury.jv1-dll19.382,external,2600:2c01:21:0:6801:5bff:fe8c:fdf6,x72tl-5x3u2-jyb6f-l5une-yx32n-3mcx5-rsza6-7x4z6-4jx6x-rbqfy-hae,unassigned,jv1-dll19.jv1.dfinity.network
mercury.jv1-dll20.383,external,2600:2c01:21:0:6801:8ff:fed9:be15,rfxdk-pa5yk-3mljd-qldfw-245t2-gfkkh-7s3zu-jygwl-5lur5-4lvkq-4ae,unassigned,jv1-dll20.jv1.dfinity.network
mercury.jv1-dll21.384,external,2600:2c01:21:0:6801:fff:fe41:fdc5,em4bq-rtixw-mwh3u-jcmqa-svuus-leyix-3cpa2-vwj7f-byybe-gdwxo-2qe,unassigned,jv1-dll21.jv1.dfinity.network
mercury.jv1-dll22.385,external,2600:2c01:21:0:6801:a9ff:fe6a:5768,ltybm-636u3-akcv7-xgnfz-32elo-mskzs-e4zmv-rq4sd-xok5a-2zguf-uae,unassigned,jv1-dll22.jv1.dfinity.network
mercury.jv1-dll23.386,external,2600:2c01:21:0:6801:bfff:fe66:6f0,7ak5q-ev3ur-nmmup-rocyw-z2kxo-bqppk-vkj22-gicfw-6h37b-cpvmc-uae,4zbus-z2bmt-ilreg-xakz4-6tyre-hsqj4-slb4g-zjwqo-snjcc-iqphi-3qe,jv1-dll23.jv1.dfinity.network
mercury.jv1-dll24.387,external,2600:2c01:21:0:6801:b0ff:fea4:1647,rb35i-iw6yi-h4gle-oyhqk-ce3o2-bqrnx-34ddb-i3npb-2wdrv-o2sib-vqe,yinp6-35cfo-wgcd2-oc4ty-2kqpf-t4dul-rfk33-fsq3r-mfmua-m2ngh-jqe,jv1-dll24.jv1.dfinity.network
mercury.jv1-dll25.388,external,2600:2c01:21:0:6801:a2ff:fe93:22bc,gb5dv-wc7gh-6yj6n-fhbdt-csu4k-h4f64-jnk6z-apq3o-pxmbn-vuvf2-xae,unassigned,jv1-dll25.jv1.dfinity.network
mercury.lj1-dll01.725,external,2a02:800:2:2003:6801:e2ff:fee2:fd0d,vs7c7-obj6f-5voon-we4oj-wutns-k5jce-o755n-aadzr-hrtpe-f3kn6-bqe,unassigned,lj1-dll01.lj1.dfinity.network
mercury.lj1-dll02.726,external,2a02:800:2:2003:6801:d2ff:fe40:17a8,sbiuh-cg2ut-pmrik-jit6d-t5szz-4fp7i-pqodm-llgxp-ooht3-d3txm-bqe,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe,lj1-dll02.lj1.dfinity.network
mercury.lj1-dll03.727,external,2a02:800:2:2003:6801:82ff:fe2a:4f8b,hhixb-o5xrj-s5pty-esitz-m6s46-wgsez-c7thd-6h27w-7hikq-ae5n7-pae,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,lj1-dll03.lj1.dfinity.network
mercury.lj1-dll04.728,external,2a02:800:2:2003:6801:c4ff:fe93:6aec,c6on3-qhvg5-k5v5v-wcson-2wek7-blvc7-xnr54-gyakg-6etp7-khw33-qqe,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae,lj1-dll04.lj1.dfinity.network
mercury.lj1-dll05.729,external,2a02:800:2:2003:6801:4eff:fec5:3051,5oph7-csqih-dxfky-syp3w-fvcpv-2vfmy-gh3i6-mcpko-j2cmp-radto-wae,unassigned,lj1-dll05.lj1.dfinity.network
mercury.lj1-dll06.730,external,2a02:800:2:2003:6801:f5ff:fe5a:16a6,wq5v7-ngito-7ztqs-zlf2v-ibk6f-e54em-t3hou-x24kz-v5j77-6vo72-kqe,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae,lj1-dll06.lj1.dfinity.network
mercury.lj1-dll07.731,external,2a02:800:2:2003:6801:34ff:fe6b:eaf6,nnrw2-jsoru-y6nao-advtq-jb3xe-rwml6-tplfi-2nlrj-ofb2x-6ione-nqe,unassigned,lj1-dll07.lj1.dfinity.network
mercury.lj1-dll08.732,external,2a02:800:2:2003:6801:50ff:fe7a:5726,bkult-ic75e-xfviw-iyidh-tivyz-r7fvw-7r4xt-aawip-cp7vm-4iu2v-rae,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,lj1-dll08.lj1.dfinity.network
mercury.lj1-dll09.733,external,2a02:800:2:2003:6801:f7ff:fef1:8662,6adxp-p7u63-xsdtk-lo6oc-vpqmi-44hgt-yv652-cbm5p-mssge-wsrz6-oqe,unassigned,lj1-dll09.lj1.dfinity.network
mercury.lj1-dll10.734,external,2a02:800:2:2003:6801:1fff:fe62:23ea,popmv-gccw7-zincv-gtcgo-jxfby-ar7zq-odvna-4jcs2-cnovy-qiha6-yae,unassigned,lj1-dll10.lj1.dfinity.network
mercury.lj1-dll11.735,external,2a02:800:2:2003:6801:efff:fe23:1156,2lhun-vmepu-zc7ic-6lrjj-o4yda-nlmwn-m4i2i-h4oby-hwv4y-mpv7c-fae,eq6en-6jqla-fbu5s-daskr-h6hx2-376n5-iqabl-qgrng-gfqmv-n3yjr-mqe,lj1-dll11.lj1.dfinity.network
mercury.lj1-dll12.736,external,2a02:800:2:2003:6801:84ff:fef9:fd76,hieqj-frwxa-nqiem-krmuw-yvstt-wpmrn-wdeys-6mafh-o77rv-gxc7o-dae,unassigned,lj1-dll12.lj1.dfinity.network
mercury.lj1-dll13.737,external,2a02:800:2:2003:6801:efff:fee7:3c19,vavxh-wzhxn-jxxv5-cu57r-amggd-3e2mt-xeddr-iikdn-tyvdz-pxg7d-bqe,unassigned,lj1-dll13.lj1.dfinity.network
mercury.lj1-dll14.738,external,2a02:800:2:2003:6801:85ff:fe09:a21c,3wc5p-yqjw2-ul5u4-oitcf-6g67a-czta2-oimin-cr6au-vxxqz-bag3v-eqe,unassigned,lj1-dll14.lj1.dfinity.network
mercury.lj1-dll15.739,external,2a02:800:2:2003:6801:3bff:feed:807c,3zbn7-hmddd-2ybq2-pf6lt-6co6l-twlc6-6duu3-sqg56-e46ku-l5f2z-4ae,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,lj1-dll15.lj1.dfinity.network
mercury.lj1-dll16.740,external,2a02:800:2:2003:6801:e5ff:fef6:e6d0,5v7cq-ruvzt-wrfab-hnuyd-bmscp-lgdo4-eoagh-cxnbm-zvprs-kvlbq-3ae,unassigned,lj1-dll16.lj1.dfinity.network
mercury.lj1-dll17.741,external,2a02:800:2:2003:6801:76ff:fe52:f391,dztkl-glo4u-c5mkv-frwfr-ykyqo-5yry2-thaht-smdul-c5dfl-fdkwt-oae,w4rem-dv5e3-widiz-wbpea-kbttk-mnzfm-tzrc7-svcj3-kbxyb-zamch-hqe,lj1-dll17.lj1.dfinity.network
mercury.lj1-dll18.742,external,2a02:800:2:2003:6801:a1ff:fe35:8eb,4ql5c-ky7on-eceuo-hqkl7-lzxvo-mrjco-znpn5-hfs4b-kuel6-35hmg-qqe,unassigned,lj1-dll18.lj1.dfinity.network
mercury.lj1-dll19.743,external,2a02:800:2:2003:6801:a2ff:fed9:5d19,f3zwq-g3ap2-42acw-twrar-6wire-5uhtr-qyu2e-v7vl7-43e3b-kdz7g-yae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,lj1-dll19.lj1.dfinity.network
mercury.lj1-dll20.744,external,2a02:800:2:2003:6801:9bff:fe1f:4050,a3biv-gee7t-qsjnz-4hsb5-zmvds-l3tjb-bubn5-gevin-2ehtn-thooo-hqe,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae,lj1-dll20.lj1.dfinity.network
mercury.lj1-dll21.745,external,2a02:800:2:2003:6801:15ff:feed:321,i5kts-s424n-xg4np-i2wnx-lbb24-d7imi-veczd-l5dwq-4bvi6-ltdpg-7qe,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,lj1-dll21.lj1.dfinity.network
mercury.lj1-dll22.746,external,2a02:800:2:2003:6801:e4ff:feef:4f44,np4ih-n24tu-rdhck-pe4wk-b55zi-6teik-a327g-kjh7q-plk7k-zkhnh-iqe,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe,lj1-dll22.lj1.dfinity.network
mercury.lj1-dll23.747,external,2a02:800:2:2003:6801:30ff:feda:65ed,5jxvk-4hn3t-7bzwt-enxfa-4u7rh-n3fno-t33ly-74lic-z2uep-zqlvp-nqe,nl6hn-ja4yw-wvmpy-3z2jx-ymc34-pisx3-3cp5z-3oj4a-qzzny-jbsv3-4qe,lj1-dll23.lj1.dfinity.network
mercury.lj1-dll24.748,external,2a02:800:2:2003:6801:fff:fe7b:4eb4,jx6y5-u55cq-nwk3i-niahw-ogiah-vy46i-vq4oa-b7azf-27wgi-v7hhr-sqe,brlsh-zidhj-3yy3e-6vqbz-7xnih-xeq2l-as5oc-g32c4-i5pdn-2wwof-oae,lj1-dll24.lj1.dfinity.network
mercury.lj1-dll25.749,external,2a02:800:2:2003:6801:3bff:fe25:6d49,pk6jo-5oauw-yubar-gifh2-zhhkd-erh4g-2wagj-5zh7c-saq7w-pb73t-dqe,snjp4-xlbw4-mnbog-ddwy6-6ckfd-2w5a2-eipqo-7l436-pxqkh-l6fuv-vae,lj1-dll25.lj1.dfinity.network
mercury.lj1-dll26.750,external,2a02:800:2:2003:6801:14ff:feb0:70e7,5j5bj-nof4w-umwfb-jqemy-uhcqy-bzioi-23ct7-xsb4m-ojzy6-4jxz5-rqe,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae,lj1-dll26.lj1.dfinity.network
